Date,FC_ID,IsMetro,StockStart,Demand,DemandFulfilled,Backorders,StockEnd,ReorderPoint,OrderPlaced,OrderQty,LeadTimeFloat,SafetyStock
2021-01-19,FC_16,True,9317,195,195,0,9122,864,0,0,6.19,121
2021-01-19,FC_17,True,4975,165,165,0,4810,871,0,0,4.26,359
2021-01-19,FC_18,False,1680,90,90,0,1590,377,0,0,3.57,163
2021-01-19,FC_19,False,2876,82,82,0,2794,467,0,0,4.73,183
2021-01-19,FC_20,True,6909,105,105,0,6804,897,0,0,5.84,196
2021-01-20,FC_01,False,5767,30,30,0,5737,523,0,0,7.18,92
2021-01-20,FC_02,True,6030,90,90,0,5940,1023,0,0,4.23,516
2021-01-20,FC_03,False,1686,45,45,0,1641,342,0,0,3.39,138
2021-01-20,FC_04,False,271,52,52,0,219,168,0,0,2.21,36
2021-01-20,FC_05,True,1150,60,60,0,1090,402,0,0,1.34,241
2021-01-20,FC_06,True,488,150,150,0,338,244,0,0,0.3,208
2021-01-20,FC_07,True,1869,60,60,0,1809,468,0,0,2.12,214
2021-01-20,FC_08,False,222,45,45,0,177,648,1,1119,9.64,70
2021-01-20,FC_09,False,2575,82,82,0,2493,350,0,0,4.95,53
2021-01-20,FC_10,True,5053,90,90,0,4963,760,0,0,4.44,227
2021-01-20,FC_11,False,369,38,38,0,331,198,0,0,1.42,113
2021-01-20,FC_12,True,7956,105,105,0,7851,927,0,0,6.17,187
2021-01-20,FC_13,False,327,68,68,0,259,136,0,0,1.18,65
2021-01-20,FC_14,True,486,105,105,0,381,427,1,473,1.54,243
2021-01-20,FC_15,False,614,68,68,0,546,313,0,0,2.81,144
2021-01-20,FC_16,True,9122,150,150,0,8972,864,0,0,6.19,121
2021-01-20,FC_17,True,4810,60,60,0,4750,871,0,0,4.26,359
2021-01-20,FC_18,False,1590,8,8,0,1582,377,0,0,3.57,163
2021-01-20,FC_19,False,2794,75,75,0,2719,467,0,0,4.73,183
2021-01-20,FC_20,True,6804,90,90,0,6714,897,0,0,5.84,196
2021-01-21,FC_01,False,5737,45,45,0,5692,523,0,0,7.18,92
2021-01-21,FC_02,True,5940,105,105,0,5835,1023,0,0,4.23,516
2021-01-21,FC_03,False,1641,75,75,0,1566,342,0,0,3.39,138
2021-01-21,FC_04,False,535,30,30,0,505,168,0,0,2.21,36
2021-01-21,FC_05,True,1090,135,135,0,955,402,0,0,1.34,241
2021-01-21,FC_06,True,338,105,105,0,233,244,1,255,0.3,208
2021-01-21,FC_07,True,1809,90,90,0,1719,468,0,0,2.12,214
2021-01-21,FC_08,False,177,90,90,0,87,648,1,1209,9.64,70
2021-01-21,FC_09,False,2493,98,98,0,2395,350,0,0,4.95,53
2021-01-21,FC_10,True,4963,105,105,0,4858,760,0,0,4.44,227
2021-01-21,FC_11,False,331,98,98,0,233,198,0,0,1.42,113
2021-01-21,FC_12,True,7851,105,105,0,7746,927,0,0,6.17,187
2021-01-21,FC_13,False,259,75,75,0,184,136,0,0,1.18,65
2021-01-21,FC_14,True,381,120,120,0,261,427,1,593,1.54,243
2021-01-21,FC_15,False,546,82,82,0,464,313,0,0,2.81,144
2021-01-21,FC_16,True,8972,120,120,0,8852,864,0,0,6.19,121
2021-01-21,FC_17,True,4750,180,180,0,4570,871,0,0,4.26,359
2021-01-21,FC_18,False,1582,68,68,0,1514,377,0,0,3.57,163
2021-01-21,FC_19,False,2719,30,30,0,2689,467,0,0,4.73,183
2021-01-21,FC_20,True,6714,120,120,0,6594,897,0,0,5.84,196
2021-01-22,FC_01,False,5692,52,52,0,5640,523,0,0,7.18,92
2021-01-22,FC_02,True,5835,45,45,0,5790,1023,0,0,4.23,516
2021-01-22,FC_03,False,1566,15,15,0,1551,342,0,0,3.39,138
2021-01-22,FC_04,False,841,68,68,0,773,168,0,0,2.21,36
2021-01-22,FC_05,True,955,195,195,0,760,402,0,0,1.34,241
2021-01-22,FC_06,True,488,15,15,0,473,244,0,0,0.3,208
2021-01-22,FC_07,True,1719,120,120,0,1599,468,0,0,2.12,214
2021-01-22,FC_08,False,87,98,87,11,0,648,1,1296,9.64,70
2021-01-22,FC_09,False,2395,38,38,0,2357,350,0,0,4.95,53
2021-01-22,FC_10,True,4858,45,45,0,4813,760,0,0,4.44,227
2021-01-22,FC_11,False,233,82,82,0,151,198,1,245,1.42,113
2021-01-22,FC_12,True,7746,45,45,0,7701,927,0,0,6.17,187
2021-01-22,FC_13,False,184,45,45,0,139,136,0,0,1.18,65
2021-01-22,FC_14,True,734,105,105,0,629,427,0,0,1.54,243
2021-01-22,FC_15,False,464,38,38,0,426,313,0,0,2.81,144
2021-01-22,FC_16,True,8852,120,120,0,8732,864,0,0,6.19,121
2021-01-22,FC_17,True,4570,105,105,0,4465,871,0,0,4.26,359
2021-01-22,FC_18,False,1514,45,45,0,1469,377,0,0,3.57,163
2021-01-22,FC_19,False,2689,90,90,0,2599,467,0,0,4.73,183
2021-01-22,FC_20,True,6594,90,90,0,6504,897,0,0,5.84,196
2021-01-23,FC_01,False,5640,98,98,0,5542,523,0,0,7.18,92
2021-01-23,FC_02,True,5790,150,150,0,5640,1023,0,0,4.23,516
2021-01-23,FC_03,False,1551,45,45,0,1506,342,0,0,3.39,138
2021-01-23,FC_04,False,773,38,38,0,735,168,0,0,2.21,36
2021-01-23,FC_05,True,760,165,165,0,595,402,0,0,1.34,241
2021-01-23,FC_06,True,473,120,120,0,353,244,0,0,0.3,208
2021-01-23,FC_07,True,1599,225,225,0,1374,468,0,0,2.12,214
2021-01-23,FC_08,False,0,22,0,22,0,648,1,1296,9.64,70
2021-01-23,FC_09,False,2357,0,0,0,2357,350,0,0,4.95,53
2021-01-23,FC_10,True,4813,60,60,0,4753,760,0,0,4.44,227
2021-01-23,FC_11,False,151,112,112,0,39,198,1,357,1.42,113
2021-01-23,FC_12,True,7701,90,90,0,7611,927,0,0,6.17,187
2021-01-23,FC_13,False,139,52,52,0,87,136,1,185,1.18,65
2021-01-23,FC_14,True,1222,60,60,0,1162,427,0,0,1.54,243
2021-01-23,FC_15,False,426,22,22,0,404,313,0,0,2.81,144
2021-01-23,FC_16,True,8732,45,45,0,8687,864,0,0,6.19,121
2021-01-23,FC_17,True,4465,105,105,0,4360,871,0,0,4.26,359
2021-01-23,FC_18,False,1469,38,38,0,1431,377,0,0,3.57,163
2021-01-23,FC_19,False,2599,75,75,0,2524,467,0,0,4.73,183
2021-01-23,FC_20,True,6504,120,120,0,6384,897,0,0,5.84,196
2021-01-24,FC_01,False,5542,60,60,0,5482,523,0,0,7.18,92
2021-01-24,FC_02,True,5640,75,75,0,5565,1023,0,0,4.23,516
2021-01-24,FC_03,False,1506,15,15,0,1491,342,0,0,3.39,138
2021-01-24,FC_04,False,735,52,52,0,683,168,0,0,2.21,36
2021-01-24,FC_05,True,595,135,135,0,460,402,0,0,1.34,241
2021-01-24,FC_06,True,353,165,165,0,188,244,1,300,0.3,208
2021-01-24,FC_07,True,1374,90,90,0,1284,468,0,0,2.12,214
2021-01-24,FC_08,False,677,22,22,0,655,648,0,0,9.64,70
2021-01-24,FC_09,False,2357,52,52,0,2305,350,0,0,4.95,53
2021-01-24,FC_10,True,4753,225,225,0,4528,760,0,0,4.44,227
2021-01-24,FC_11,False,284,30,30,0,254,198,0,0,1.42,113
2021-01-24,FC_12,True,7611,240,240,0,7371,927,0,0,6.17,187
2021-01-24,FC_13,False,87,90,87,3,0,136,1,272,1.18,65
2021-01-24,FC_14,True,1162,120,120,0,1042,427,0,0,1.54,243
2021-01-24,FC_15,False,404,60,60,0,344,313,0,0,2.81,144
2021-01-24,FC_16,True,8687,315,315,0,8372,864,0,0,6.19,121
2021-01-24,FC_17,True,4360,135,135,0,4225,871,0,0,4.26,359
2021-01-24,FC_18,False,1431,45,45,0,1386,377,0,0,3.57,163
2021-01-24,FC_19,False,2524,75,75,0,2449,467,0,0,4.73,183
2021-01-24,FC_20,True,6384,210,210,0,6174,897,0,0,5.84,196
2021-01-25,FC_01,False,5482,60,60,0,5422,523,0,0,7.18,92
2021-01-25,FC_02,True,5565,105,105,0,5460,1023,0,0,4.23,516
2021-01-25,FC_03,False,1491,38,38,0,1453,342,0,0,3.39,138
2021-01-25,FC_04,False,683,38,38,0,645,168,0,0,2.21,36
2021-01-25,FC_05,True,460,45,45,0,415,402,0,0,1.34,241
2021-01-25,FC_06,True,488,180,180,0,308,244,0,0,0.3,208
2021-01-25,FC_07,True,1284,15,15,0,1269,468,0,0,2.12,214
2021-01-25,FC_08,False,1384,45,45,0,1339,648,0,0,9.64,70
2021-01-25,FC_09,False,2305,52,52,0,2253,350,0,0,4.95,53
2021-01-25,FC_10,True,4528,195,195,0,4333,760,0,0,4.44,227
2021-01-25,FC_11,False,611,45,45,0,566,198,0,0,1.42,113
2021-01-25,FC_12,True,7371,120,120,0,7251,927,0,0,6.17,187
2021-01-25,FC_13,False,185,82,82,0,103,136,1,169,1.18,65
2021-01-25,FC_14,True,1042,60,60,0,982,427,0,0,1.54,243
2021-01-25,FC_15,False,344,82,82,0,262,313,1,364,2.81,144
2021-01-25,FC_16,True,8372,60,60,0,8312,864,0,0,6.19,121
2021-01-25,FC_17,True,4225,375,375,0,3850,871,0,0,4.26,359
2021-01-25,FC_18,False,1386,38,38,0,1348,377,0,0,3.57,163
2021-01-25,FC_19,False,2449,75,75,0,2374,467,0,0,4.73,183
2021-01-25,FC_20,True,6174,60,60,0,6114,897,0,0,5.84,196
2021-01-26,FC_01,False,5422,38,38,0,5384,523,0,0,7.18,92
2021-01-26,FC_02,True,5460,270,270,0,5190,1023,0,0,4.23,516
2021-01-26,FC_03,False,1453,120,120,0,1333,342,0,0,3.39,138
2021-01-26,FC_04,False,645,128,128,0,517,168,0,0,2.21,36
2021-01-26,FC_05,True,415,105,105,0,310,402,1,494,1.34,241
2021-01-26,FC_06,True,308,105,105,0,203,244,1,285,0.3,208
2021-01-26,FC_07,True,1269,210,210,0,1059,468,0,0,2.12,214
2021-01-26,FC_08,False,2180,60,60,0,2120,648,0,0,9.64,70
2021-01-26,FC_09,False,2253,22,22,0,2231,350,0,0,4.95,53
2021-01-26,FC_10,True,4333,135,135,0,4198,760,0,0,4.44,227
2021-01-26,FC_11,False,566,68,68,0,498,198,0,0,1.42,113
2021-01-26,FC_12,True,7251,135,135,0,7116,927,0,0,6.17,187
2021-01-26,FC_13,False,375,68,68,0,307,136,0,0,1.18,65
2021-01-26,FC_14,True,982,120,120,0,862,427,0,0,1.54,243
2021-01-26,FC_15,False,262,120,120,0,142,313,1,484,2.81,144
2021-01-26,FC_16,True,8312,90,90,0,8222,864,0,0,6.19,121
2021-01-26,FC_17,True,3850,105,105,0,3745,871,0,0,4.26,359
2021-01-26,FC_18,False,1348,30,30,0,1318,377,0,0,3.57,163
2021-01-26,FC_19,False,2374,90,90,0,2284,467,0,0,4.73,183
2021-01-26,FC_20,True,6114,90,90,0,6024,897,0,0,5.84,196
2021-01-27,FC_01,False,5384,105,105,0,5279,523,0,0,7.18,92
2021-01-27,FC_02,True,5190,150,150,0,5040,1023,0,0,4.23,516
2021-01-27,FC_03,False,1333,75,75,0,1258,342,0,0,3.39,138
2021-01-27,FC_04,False,517,52,52,0,465,168,0,0,2.21,36
2021-01-27,FC_05,True,310,90,90,0,220,402,1,584,1.34,241
2021-01-27,FC_06,True,488,165,165,0,323,244,0,0,0.3,208
2021-01-27,FC_07,True,1059,90,90,0,969,468,0,0,2.12,214
2021-01-27,FC_08,False,3051,30,30,0,3021,648,0,0,9.64,70
2021-01-27,FC_09,False,2231,30,30,0,2201,350,0,0,4.95,53
2021-01-27,FC_10,True,4198,45,45,0,4153,760,0,0,4.44,227
2021-01-27,FC_11,False,498,52,52,0,446,198,0,0,1.42,113
2021-01-27,FC_12,True,7116,60,60,0,7056,927,0,0,6.17,187
2021-01-27,FC_13,False,476,30,30,0,446,136,0,0,1.18,65
2021-01-27,FC_14,True,862,105,105,0,757,427,0,0,1.54,243
2021-01-27,FC_15,False,142,52,52,0,90,313,1,536,2.81,144
2021-01-27,FC_16,True,8222,210,210,0,8012,864,0,0,6.19,121
2021-01-27,FC_17,True,3745,60,60,0,3685,871,0,0,4.26,359
2021-01-27,FC_18,False,1318,52,52,0,1266,377,0,0,3.57,163
2021-01-27,FC_19,False,2284,60,60,0,2224,467,0,0,4.73,183
2021-01-27,FC_20,True,6024,75,75,0,5949,897,0,0,5.84,196
2021-01-28,FC_01,False,5279,45,45,0,5234,523,0,0,7.18,92
2021-01-28,FC_02,True,5040,75,75,0,4965,1023,0,0,4.23,516
2021-01-28,FC_03,False,1258,15,15,0,1243,342,0,0,3.39,138
2021-01-28,FC_04,False,465,30,30,0,435,168,0,0,2.21,36
2021-01-28,FC_05,True,714,45,45,0,669,402,0,0,1.34,241
2021-01-28,FC_06,True,323,165,165,0,158,244,1,330,0.3,208
2021-01-28,FC_07,True,969,75,75,0,894,468,0,0,2.12,214
2021-01-28,FC_08,False,4020,45,45,0,3975,648,0,0,9.64,70
2021-01-28,FC_09,False,2201,105,105,0,2096,350,0,0,4.95,53
2021-01-28,FC_10,True,4153,240,240,0,3913,760,0,0,4.44,227
2021-01-28,FC_11,False,446,30,30,0,416,198,0,0,1.42,113
2021-01-28,FC_12,True,7056,150,150,0,6906,927,0,0,6.17,187
2021-01-28,FC_13,False,446,112,112,0,334,136,0,0,1.18,65
2021-01-28,FC_14,True,757,105,105,0,652,427,0,0,1.54,243
2021-01-28,FC_15,False,454,68,68,0,386,313,0,0,2.81,144
2021-01-28,FC_16,True,8012,105,105,0,7907,864,0,0,6.19,121
2021-01-28,FC_17,True,3685,165,165,0,3520,871,0,0,4.26,359
2021-01-28,FC_18,False,1266,98,98,0,1168,377,0,0,3.57,163
2021-01-28,FC_19,False,2224,22,22,0,2202,467,0,0,4.73,183
2021-01-28,FC_20,True,5949,180,180,0,5769,897,0,0,5.84,196
2021-01-29,FC_01,False,5234,45,45,0,5189,523,0,0,7.18,92
2021-01-29,FC_02,True,4965,150,150,0,4815,1023,0,0,4.23,516
2021-01-29,FC_03,False,1243,45,45,0,1198,342,0,0,3.39,138
2021-01-29,FC_04,False,435,82,82,0,353,168,0,0,2.21,36
2021-01-29,FC_05,True,1253,90,90,0,1163,402,0,0,1.34,241
2021-01-29,FC_06,True,488,210,210,0,278,244,0,0,0.3,208
2021-01-29,FC_07,True,894,195,195,0,699,468,0,0,2.12,214
2021-01-29,FC_08,False,5049,75,75,0,4974,648,0,0,9.64,70
2021-01-29,FC_09,False,2096,45,45,0,2051,350,0,0,4.95,53
2021-01-29,FC_10,True,3913,255,255,0,3658,760,0,0,4.44,227
2021-01-29,FC_11,False,416,68,68,0,348,198,0,0,1.42,113
2021-01-29,FC_12,True,6906,15,15,0,6891,927,0,0,6.17,187
2021-01-29,FC_13,False,334,38,38,0,296,136,0,0,1.18,65
2021-01-29,FC_14,True,652,105,105,0,547,427,0,0,1.54,243
2021-01-29,FC_15,False,870,30,30,0,840,313,0,0,2.81,144
2021-01-29,FC_16,True,7907,150,150,0,7757,864,0,0,6.19,121
2021-01-29,FC_17,True,3520,210,210,0,3310,871,0,0,4.26,359
2021-01-29,FC_18,False,1168,15,15,0,1153,377,0,0,3.57,163
2021-01-29,FC_19,False,2202,82,82,0,2120,467,0,0,4.73,183
2021-01-29,FC_20,True,5769,120,120,0,5649,897,0,0,5.84,196
2021-01-30,FC_01,False,5189,68,68,0,5121,523,0,0,7.18,92
2021-01-30,FC_02,True,4815,90,90,0,4725,1023,0,0,4.23,516
2021-01-30,FC_03,False,1198,75,75,0,1123,342,0,0,3.39,138
2021-01-30,FC_04,False,353,60,60,0,293,168,0,0,2.21,36
2021-01-30,FC_05,True,1163,90,90,0,1073,402,0,0,1.34,241
2021-01-30,FC_06,True,278,105,105,0,173,244,1,315,0.3,208
2021-01-30,FC_07,True,699,45,45,0,654,468,0,0,2.12,214
2021-01-30,FC_08,False,6093,165,165,0,5928,648,0,0,9.64,70
2021-01-30,FC_09,False,2051,75,75,0,1976,350,0,0,4.95,53
2021-01-30,FC_10,True,3658,45,45,0,3613,760,0,0,4.44,227
2021-01-30,FC_11,False,348,45,45,0,303,198,0,0,1.42,113
2021-01-30,FC_12,True,6891,255,255,0,6636,927,0,0,6.17,187
2021-01-30,FC_13,False,296,15,15,0,281,136,0,0,1.18,65
2021-01-30,FC_14,True,547,150,150,0,397,427,1,457,1.54,243
2021-01-30,FC_15,False,1376,52,52,0,1324,313,0,0,2.81,144
2021-01-30,FC_16,True,7757,90,90,0,7667,864,0,0,6.19,121
2021-01-30,FC_17,True,3310,30,30,0,3280,871,0,0,4.26,359
2021-01-30,FC_18,False,1153,75,75,0,1078,377,0,0,3.57,163
2021-01-30,FC_19,False,2120,158,158,0,1962,467,0,0,4.73,183
2021-01-30,FC_20,True,5649,105,105,0,5544,897,0,0,5.84,196
2021-01-31,FC_01,False,5121,30,30,0,5091,523,0,0,7.18,92
2021-01-31,FC_02,True,4725,120,120,0,4605,1023,0,0,4.23,516
2021-01-31,FC_03,False,1123,30,30,0,1093,342,0,0,3.39,138
2021-01-31,FC_04,False,293,15,15,0,278,168,0,0,2.21,36
2021-01-31,FC_05,True,1073,75,75,0,998,402,0,0,1.34,241
2021-01-31,FC_06,True,488,180,180,0,308,244,0,0,0.3,208
2021-01-31,FC_07,True,654,75,75,0,579,468,0,0,2.12,214
2021-01-31,FC_08,False,7137,128,128,0,7009,648,0,0,9.64,70
2021-01-31,FC_09,False,1976,22,22,0,1954,350,0,0,4.95,53
2021-01-31,FC_10,True,3613,75,75,0,3538,760,0,0,4.44,227
2021-01-31,FC_11,False,303,60,60,0,243,198,0,0,1.42,113
2021-01-31,FC_12,True,6636,60,60,0,6576,927,0,0,6.17,187
2021-01-31,FC_13,False,281,45,45,0,236,136,0,0,1.18,65
2021-01-31,FC_14,True,397,150,150,0,247,427,1,607,1.54,243
2021-01-31,FC_15,False,1324,60,60,0,1264,313,0,0,2.81,144
2021-01-31,FC_16,True,7667,60,60,0,7607,864,0,0,6.19,121
2021-01-31,FC_17,True,3280,90,90,0,3190,871,0,0,4.26,359
2021-01-31,FC_18,False,1078,75,75,0,1003,377,0,0,3.57,163
2021-01-31,FC_19,False,1962,52,52,0,1910,467,0,0,4.73,183
2021-01-31,FC_20,True,5544,150,150,0,5394,897,0,0,5.84,196
2021-02-01,FC_01,False,5091,90,90,0,5001,523,0,0,7.18,92
2021-02-01,FC_02,True,4605,105,105,0,4500,1023,0,0,4.23,516
2021-02-01,FC_03,False,1093,52,52,0,1041,342,0,0,3.39,138
2021-02-01,FC_04,False,278,75,75,0,203,168,0,0,2.21,36
2021-02-01,FC_05,True,998,105,105,0,893,402,0,0,1.34,241
2021-02-01,FC_06,True,308,75,75,0,233,244,1,255,0.3,208
2021-02-01,FC_07,True,579,225,225,0,354,468,1,582,2.12,214
2021-02-01,FC_08,False,8305,45,45,0,8260,648,0,0,9.64,70
2021-02-01,FC_09,False,1954,38,38,0,1916,350,0,0,4.95,53
2021-02-01,FC_10,True,3538,165,165,0,3373,760,0,0,4.44,227
2021-02-01,FC_11,False,243,98,98,0,145,198,1,251,1.42,113
2021-02-01,FC_12,True,6576,60,60,0,6516,927,0,0,6.17,187
2021-02-01,FC_13,False,236,75,75,0,161,136,0,0,1.18,65
2021-02-01,FC_14,True,704,75,75,0,629,427,0,0,1.54,243
2021-02-01,FC_15,False,1264,68,68,0,1196,313,0,0,2.81,144
2021-02-01,FC_16,True,7607,75,75,0,7532,864,0,0,6.19,121
2021-02-01,FC_17,True,3190,75,75,0,3115,871,0,0,4.26,359
2021-02-01,FC_18,False,1003,120,120,0,883,377,0,0,3.57,163
2021-02-01,FC_19,False,1910,98,98,0,1812,467,0,0,4.73,183
2021-02-01,FC_20,True,5394,75,75,0,5319,897,0,0,5.84,196
2021-02-02,FC_01,False,5001,45,45,0,4956,523,0,0,7.18,92
2021-02-02,FC_02,True,4500,75,75,0,4425,1023,0,0,4.23,516
2021-02-02,FC_03,False,1041,82,82,0,959,342,0,0,3.39,138
2021-02-02,FC_04,False,203,60,60,0,143,168,1,193,2.21,36
2021-02-02,FC_05,True,893,60,60,0,833,402,0,0,1.34,241
2021-02-02,FC_06,True,488,150,150,0,338,244,0,0,0.3,208
2021-02-02,FC_07,True,354,105,105,0,249,468,1,687,2.12,214
2021-02-02,FC_08,False,9556,60,60,0,9496,648,0,0,9.64,70
2021-02-02,FC_09,False,1916,68,68,0,1848,350,0,0,4.95,53
2021-02-02,FC_10,True,3373,60,60,0,3313,760,0,0,4.44,227
2021-02-02,FC_11,False,145,120,120,0,25,198,1,371,1.42,113
2021-02-02,FC_12,True,6516,90,90,0,6426,927,0,0,6.17,187
2021-02-02,FC_13,False,161,105,105,0,56,136,1,216,1.18,65
2021-02-02,FC_14,True,1236,120,120,0,1116,427,0,0,1.54,243
2021-02-02,FC_15,False,1196,60,60,0,1136,313,0,0,2.81,144
2021-02-02,FC_16,True,7532,135,135,0,7397,864,0,0,6.19,121
2021-02-02,FC_17,True,3115,180,180,0,2935,871,0,0,4.26,359
2021-02-02,FC_18,False,883,22,22,0,861,377,0,0,3.57,163
2021-02-02,FC_19,False,1812,38,38,0,1774,467,0,0,4.73,183
2021-02-02,FC_20,True,5319,105,105,0,5214,897,0,0,5.84,196
2021-02-03,FC_01,False,4956,75,75,0,4881,523,0,0,7.18,92
2021-02-03,FC_02,True,4425,195,195,0,4230,1023,0,0,4.23,516
2021-02-03,FC_03,False,959,52,52,0,907,342,0,0,3.39,138
2021-02-03,FC_04,False,143,60,60,0,83,168,1,253,2.21,36
2021-02-03,FC_05,True,833,150,150,0,683,402,0,0,1.34,241
2021-02-03,FC_06,True,338,45,45,0,293,244,0,0,0.3,208
2021-02-03,FC_07,True,249,105,105,0,144,468,1,792,2.12,214
2021-02-03,FC_08,False,9496,52,52,0,9444,648,0,0,9.64,70
2021-02-03,FC_09,False,1848,105,105,0,1743,350,0,0,4.95,53
2021-02-03,FC_10,True,3313,90,90,0,3223,760,0,0,4.44,227
2021-02-03,FC_11,False,276,75,75,0,201,198,0,0,1.42,113
2021-02-03,FC_12,True,6426,45,45,0,6381,927,0,0,6.17,187
2021-02-03,FC_13,False,56,45,45,0,11,136,1,261,1.18,65
2021-02-03,FC_14,True,1116,180,180,0,936,427,0,0,1.54,243
2021-02-03,FC_15,False,1136,45,45,0,1091,313,0,0,2.81,144
2021-02-03,FC_16,True,7397,180,180,0,7217,864,0,0,6.19,121
2021-02-03,FC_17,True,2935,150,150,0,2785,871,0,0,4.26,359
2021-02-03,FC_18,False,861,68,68,0,793,377,0,0,3.57,163
2021-02-03,FC_19,False,1774,105,105,0,1669,467,0,0,4.73,183
2021-02-03,FC_20,True,5214,120,120,0,5094,897,0,0,5.84,196
2021-02-04,FC_01,False,4881,22,22,0,4859,523,0,0,7.18,92
2021-02-04,FC_02,True,4230,45,45,0,4185,1023,0,0,4.23,516
2021-02-04,FC_03,False,907,22,22,0,885,342,0,0,3.39,138
2021-02-04,FC_04,False,83,38,38,0,45,168,1,291,2.21,36
2021-02-04,FC_05,True,683,255,255,0,428,402,0,0,1.34,241
2021-02-04,FC_06,True,293,135,135,0,158,244,1,330,0.3,208
2021-02-04,FC_07,True,726,75,75,0,651,468,0,0,2.12,214
2021-02-04,FC_08,False,9444,98,98,0,9346,648,0,0,9.64,70
2021-02-04,FC_09,False,1743,22,22,0,1721,350,0,0,4.95,53
2021-02-04,FC_10,True,3223,60,60,0,3163,760,0,0,4.44,227
2021-02-04,FC_11,False,572,60,60,0,512,198,0,0,1.42,113
2021-02-04,FC_12,True,6381,165,165,0,6216,927,0,0,6.17,187
2021-02-04,FC_13,False,227,8,8,0,219,136,0,0,1.18,65
2021-02-04,FC_14,True,936,135,135,0,801,427,0,0,1.54,243
2021-02-04,FC_15,False,1091,128,128,0,963,313,0,0,2.81,144
2021-02-04,FC_16,True,7217,75,75,0,7142,864,0,0,6.19,121
2021-02-04,FC_17,True,2785,150,150,0,2635,871,0,0,4.26,359
2021-02-04,FC_18,False,793,120,120,0,673,377,0,0,3.57,163
2021-02-04,FC_19,False,1669,82,82,0,1587,467,0,0,4.73,183
2021-02-04,FC_20,True,5094,90,90,0,5004,897,0,0,5.84,196
2021-02-05,FC_01,False,4859,45,45,0,4814,523,0,0,7.18,92
2021-02-05,FC_02,True,4185,285,285,0,3900,1023,0,0,4.23,516
2021-02-05,FC_03,False,885,15,15,0,870,342,0,0,3.39,138
2021-02-05,FC_04,False,238,68,68,0,170,168,0,0,2.21,36
2021-02-05,FC_05,True,428,150,150,0,278,402,1,526,1.34,241
2021-02-05,FC_06,True,488,135,135,0,353,244,0,0,0.3,208
2021-02-05,FC_07,True,1338,90,90,0,1248,468,0,0,2.12,214
2021-02-05,FC_08,False,9346,38,38,0,9308,648,0,0,9.64,70
2021-02-05,FC_09,False,1721,60,60,0,1661,350,0,0,4.95,53
2021-02-05,FC_10,True,3163,150,150,0,3013,760,0,0,4.44,227
2021-02-05,FC_11,False,512,60,60,0,452,198,0,0,1.42,113
2021-02-05,FC_12,True,6216,135,135,0,6081,927,0,0,6.17,187
2021-02-05,FC_13,False,480,82,82,0,398,136,0,0,1.18,65
2021-02-05,FC_14,True,801,30,30,0,771,427,0,0,1.54,243
2021-02-05,FC_15,False,963,75,75,0,888,313,0,0,2.81,144
2021-02-05,FC_16,True,7142,225,225,0,6917,864,0,0,6.19,121
2021-02-05,FC_17,True,2635,90,90,0,2545,871,0,0,4.26,359
2021-02-05,FC_18,False,673,128,128,0,545,377,0,0,3.57,163
2021-02-05,FC_19,False,1587,68,68,0,1519,467,0,0,4.73,183
2021-02-05,FC_20,True,5004,150,150,0,4854,897,0,0,5.84,196
2021-02-06,FC_01,False,4814,45,45,0,4769,523,0,0,7.18,92
2021-02-06,FC_02,True,3900,135,135,0,3765,1023,0,0,4.23,516
2021-02-06,FC_03,False,870,82,82,0,788,342,0,0,3.39,138
2021-02-06,FC_04,False,423,45,45,0,378,168,0,0,2.21,36
2021-02-06,FC_05,True,278,60,60,0,218,402,1,586,1.34,241
2021-02-06,FC_06,True,353,165,165,0,188,244,1,300,0.3,208
2021-02-06,FC_07,True,2040,105,105,0,1935,468,0,0,2.12,214
2021-02-06,FC_08,False,9308,30,30,0,9278,648,0,0,9.64,70
2021-02-06,FC_09,False,1661,38,38,0,1623,350,0,0,4.95,53
2021-02-06,FC_10,True,3013,15,15,0,2998,760,0,0,4.44,227
2021-02-06,FC_11,False,452,68,68,0,384,198,0,0,1.42,113
2021-02-06,FC_12,True,6081,120,120,0,5961,927,0,0,6.17,187
2021-02-06,FC_13,False,398,60,60,0,338,136,0,0,1.18,65
2021-02-06,FC_14,True,771,195,195,0,576,427,0,0,1.54,243
2021-02-06,FC_15,False,888,45,45,0,843,313,0,0,2.81,144
2021-02-06,FC_16,True,6917,180,180,0,6737,864,0,0,6.19,121
2021-02-06,FC_17,True,2545,195,195,0,2350,871,0,0,4.26,359
2021-02-06,FC_18,False,545,60,60,0,485,377,0,0,3.57,163
2021-02-06,FC_19,False,1519,38,38,0,1481,467,0,0,4.73,183
2021-02-06,FC_20,True,4854,75,75,0,4779,897,0,0,5.84,196
2021-02-07,FC_01,False,4769,38,38,0,4731,523,0,0,7.18,92
2021-02-07,FC_02,True,3765,105,105,0,3660,1023,0,0,4.23,516
2021-02-07,FC_03,False,788,15,15,0,773,342,0,0,3.39,138
2021-02-07,FC_04,False,669,60,60,0,609,168,0,0,2.21,36
2021-02-07,FC_05,True,744,90,90,0,654,402,0,0,1.34,241
2021-02-07,FC_06,True,488,75,75,0,413,244,0,0,0.3,208
2021-02-07,FC_07,True,1935,210,210,0,1725,468,0,0,2.12,214
2021-02-07,FC_08,False,9278,15,15,0,9263,648,0,0,9.64,70
